"official_district";"district";"gender";"nationality";"age";"quantity"
"Treptow-Köpenick";"Niederschöneweide";"f";"D";"90_95";"37"
"Treptow-Köpenick";"Niederschöneweide";"f";"D";"95 und älter";"10"
"Treptow-Köpenick";"Altglienicke";"m";"A";"00_05";"7"
"Treptow-Köpenick";"Altglienicke";"m";"A";"05_10";"16"
"Treptow-Köpenick";"Altglienicke";"m";"A";"10_15";"21"
"Treptow-Köpenick";"Altglienicke";"m";"A";"15_20";"22"
"Treptow-Köpenick";"Altglienicke";"m";"A";"20_25";"46"
"Treptow-Köpenick";"Altglienicke";"m";"A";"25_30";"40"
"Treptow-Köpenick";"Altglienicke";"m";"A";"30_35";"83"
"Treptow-Köpenick";"Altglienicke";"m";"A";"35_40";"55"
"Treptow-Köpenick";"Altglienicke";"m";"A";"40_45";"67"
"Treptow-Köpenick";"Altglienicke";"m";"A";"45_50";"49"
"Treptow-Köpenick";"Altglienicke";"m";"A";"50_55";"35"
"Treptow-Köpenick";"Altglienicke";"m";"A";"55_60";"18"
"Treptow-Köpenick";"Altglienicke";"m";"A";"60_65";"16"
"Treptow-Köpenick";"Altglienicke";"m";"A";"65_70";"12"
"Treptow-Köpenick";"Altglienicke";"m";"A";"70_75";"4"
"Treptow-Köpenick";"Altglienicke";"m";"A";"75_80";"3"
"Treptow-Köpenick";"Altglienicke";"m";"A";"80_85";"3"
"Treptow-Köpenick";"Altglienicke";"m";"D";"00_05";"669"
"Treptow-Köpenick";"Altglienicke";"m";"D";"05_10";"594"
"Treptow-Köpenick";"Altglienicke";"m";"D";"10_15";"692"
"Treptow-Köpenick";"Altglienicke";"m";"D";"15_20";"673"
"Treptow-Köpenick";"Altglienicke";"m";"D";"20_25";"926"
"Treptow-Köpenick";"Altglienicke";"m";"D";"25_30";"742"
"Treptow-Köpenick";"Altglienicke";"m";"D";"30_35";"751"
"Treptow-Köpenick";"Altglienicke";"m";"D";"35_40";"701"
"Treptow-Köpenick";"Altglienicke";"m";"D";"40_45";"1026"
"Treptow-Köpenick";"Altglienicke";"m";"D";"45_50";"1341"
"Treptow-Köpenick";"Altglienicke";"m";"D";"50_55";"1130"
"Treptow-Köpenick";"Altglienicke";"m";"D";"55_60";"826"
"Treptow-Köpenick";"Altglienicke";"m";"D";"60_65";"689"
"Treptow-Köpenick";"Altglienicke";"m";"D";"65_70";"554"
"Treptow-Köpenick";"Altglienicke";"m";"D";"70_75";"658"
"Treptow-Köpenick";"Altglienicke";"m";"D";"75_80";"361"
"Treptow-Köpenick";"Altglienicke";"m";"D";"80_85";"209"
"Treptow-Köpenick";"Altglienicke";"m";"D";"85_90";"67"
"Treptow-Köpenick";"Altglienicke";"m";"D";"90_95";"23"
"Treptow-Köpenick";"Altglienicke";"f";"A";"00_05";"7"
"Treptow-Köpenick";"Altglienicke";"f";"A";"05_10";"9"
"Treptow-Köpenick";"Altglienicke";"f";"A";"10_15";"21"
"Treptow-Köpenick";"Altglienicke";"f";"A";"15_20";"6"
"Treptow-Köpenick";"Altglienicke";"f";"A";"20_25";"12"
"Treptow-Köpenick";"Altglienicke";"f";"A";"25_30";"47"
"Treptow-Köpenick";"Altglienicke";"f";"A";"30_35";"55"
"Treptow-Köpenick";"Altglienicke";"f";"A";"35_40";"70"
"Treptow-Köpenick";"Altglienicke";"f";"A";"40_45";"79"
"Treptow-Köpenick";"Altglienicke";"f";"A";"45_50";"35"
"Treptow-Köpenick";"Altglienicke";"f";"A";"50_55";"19"
"Treptow-Köpenick";"Altglienicke";"f";"A";"55_60";"15"
"Treptow-Köpenick";"Altglienicke";"f";"A";"60_65";"21"
"Treptow-Köpenick";"Altglienicke";"f";"A";"65_70";"6"
"Treptow-Köpenick";"Altglienicke";"f";"A";"75_80";"4"
"Treptow-Köpenick";"Altglienicke";"f";"A";"80_85";"10"
"Treptow-Köpenick";"Altglienicke";"f";"D";"00_05";"638"
"Treptow-Köpenick";"Altglienicke";"f";"D";"05_10";"629"
"Treptow-Köpenick";"Altglienicke";"f";"D";"10_15";"590"
"Treptow-Köpenick";"Altglienicke";"f";"D";"15_20";"614"
"Treptow-Köpenick";"Altglienicke";"f";"D";"20_25";"777"
"Treptow-Köpenick";"Altglienicke";"f";"D";"25_30";"741"
"Treptow-Köpenick";"Altglienicke";"f";"D";"30_35";"814"
"Treptow-Köpenick";"Altglienicke";"f";"D";"35_40";"741"
"Treptow-Köpenick";"Altglienicke";"f";"D";"40_45";"1109"
"Treptow-Köpenick";"Altglienicke";"f";"D";"45_50";"1448"
"Treptow-Köpenick";"Altglienicke";"f";"D";"50_55";"1046"
"Treptow-Köpenick";"Altglienicke";"f";"D";"55_60";"805"
"Treptow-Köpenick";"Altglienicke";"f";"D";"60_65";"636"
"Treptow-Köpenick";"Altglienicke";"f";"D";"65_70";"589"
"Treptow-Köpenick";"Altglienicke";"f";"D";"70_75";"711"
"Treptow-Köpenick";"Altglienicke";"f";"D";"75_80";"462"
"Treptow-Köpenick";"Altglienicke";"f";"D";"80_85";"286"
"Treptow-Köpenick";"Altglienicke";"f";"D";"85_90";"159"
"Treptow-Köpenick";"Altglienicke";"f";"D";"90_95";"76"
"Treptow-Köpenick";"Altglienicke";"f";"D";"95 und älter";"10"
"Treptow-Köpenick";"Adlershof";"m";"A";"00_05";"13"
"Treptow-Köpenick";"Adlershof";"m";"A";"05_10";"4"
"Treptow-Köpenick";"Adlershof";"m";"A";"10_15";"9"
"Treptow-Köpenick";"Adlershof";"m";"A";"15_20";"15"
"Treptow-Köpenick";"Adlershof";"m";"A";"20_25";"12"
"Treptow-Köpenick";"Adlershof";"m";"A";"25_30";"37"
"Treptow-Köpenick";"Adlershof";"m";"A";"30_35";"42"
"Treptow-Köpenick";"Adlershof";"m";"A";"35_40";"37"
"Treptow-Köpenick";"Adlershof";"m";"A";"40_45";"24"
"Treptow-Köpenick";"Adlershof";"m";"A";"45_50";"27"
"Treptow-Köpenick";"Adlershof";"m";"A";"50_55";"24"
"Treptow-Köpenick";"Adlershof";"m";"A";"55_60";"15"
"Treptow-Köpenick";"Adlershof";"m";"A";"60_65";"3"
"Treptow-Köpenick";"Adlershof";"m";"A";"65_70";"9"
"Treptow-Köpenick";"Adlershof";"m";"A";"90_95";"3"
"Treptow-Köpenick";"Adlershof";"m";"D";"00_05";"327"
"Treptow-Köpenick";"Adlershof";"m";"D";"05_10";"251"
"Treptow-Köpenick";"Adlershof";"m";"D";"10_15";"225"
"Treptow-Köpenick";"Adlershof";"m";"D";"15_20";"200"
"Treptow-Köpenick";"Adlershof";"m";"D";"20_25";"547"
"Treptow-Köpenick";"Adlershof";"m";"D";"25_30";"661"
"Treptow-Köpenick";"Adlershof";"m";"D";"30_35";"604"
"Treptow-Köpenick";"Adlershof";"m";"D";"35_40";"450"
"Treptow-Köpenick";"Adlershof";"m";"D";"40_45";"566"
"Treptow-Köpenick";"Adlershof";"m";"D";"45_50";"686"
"Treptow-Köpenick";"Adlershof";"m";"D";"50_55";"549"
"Treptow-Köpenick";"Adlershof";"m";"D";"55_60";"443"
"Treptow-Köpenick";"Adlershof";"m";"D";"60_65";"339"
"Treptow-Köpenick";"Adlershof";"m";"D";"65_70";"329"
"Treptow-Köpenick";"Adlershof";"m";"D";"70_75";"459"
"Treptow-Köpenick";"Adlershof";"m";"D";"75_80";"348"
"Treptow-Köpenick";"Adlershof";"m";"D";"80_85";"212"
"Treptow-Köpenick";"Adlershof";"m";"D";"85_90";"76"
"Treptow-Köpenick";"Adlershof";"m";"D";"90_95";"25"
"Treptow-Köpenick";"Adlershof";"m";"D";"95 und älter";"3"
"Treptow-Köpenick";"Adlershof";"f";"A";"00_05";"9"
"Treptow-Köpenick";"Adlershof";"f";"A";"05_10";"10"
"Treptow-Köpenick";"Adlershof";"f";"A";"10_15";"6"
"Treptow-Köpenick";"Adlershof";"f";"A";"15_20";"6"
"Treptow-Köpenick";"Adlershof";"f";"A";"20_25";"12"
"Treptow-Köpenick";"Adlershof";"f";"A";"25_30";"44"
"Treptow-Köpenick";"Adlershof";"f";"A";"30_35";"39"
"Treptow-Köpenick";"Adlershof";"f";"A";"35_40";"58"
"Treptow-Köpenick";"Adlershof";"f";"A";"40_45";"19"
"Treptow-Köpenick";"Adlershof";"f";"A";"45_50";"22"
"Treptow-Köpenick";"Adlershof";"f";"A";"50_55";"9"
"Treptow-Köpenick";"Adlershof";"f";"A";"55_60";"12"
"Treptow-Köpenick";"Adlershof";"f";"A";"60_65";"3"
"Treptow-Köpenick";"Adlershof";"f";"A";"65_70";"3"
"Treptow-Köpenick";"Adlershof";"f";"A";"70_75";"3"
"Treptow-Köpenick";"Adlershof";"f";"A";"75_80";"4"
"Treptow-Köpenick";"Adlershof";"f";"D";"00_05";"321"
"Treptow-Köpenick";"Adlershof";"f";"D";"05_10";"247"
"Treptow-Köpenick";"Adlershof";"f";"D";"10_15";"185"
"Treptow-Köpenick";"Adlershof";"f";"D";"15_20";"184"
"Treptow-Köpenick";"Adlershof";"f";"D";"20_25";"492"
"Treptow-Köpenick";"Adlershof";"f";"D";"25_30";"628"
"Treptow-Köpenick";"Adlershof";"f";"D";"30_35";"520"
"Treptow-Köpenick";"Adlershof";"f";"D";"35_40";"385"
"Treptow-Köpenick";"Adlershof";"f";"D";"40_45";"516"
"Treptow-Köpenick";"Adlershof";"f";"D";"45_50";"613"
"Treptow-Köpenick";"Adlershof";"f";"D";"50_55";"481"
"Treptow-Köpenick";"Adlershof";"f";"D";"55_60";"423"
"Treptow-Köpenick";"Adlershof";"f";"D";"60_65";"384"
"Treptow-Köpenick";"Adlershof";"f";"D";"65_70";"425"
"Treptow-Köpenick";"Adlershof";"f";"D";"70_75";"621"
"Treptow-Köpenick";"Adlershof";"f";"D";"75_80";"505"
"Treptow-Köpenick";"Adlershof";"f";"D";"80_85";"315"
"Treptow-Köpenick";"Adlershof";"f";"D";"85_90";"154"
"Treptow-Köpenick";"Adlershof";"f";"D";"90_95";"45"
"Treptow-Köpenick";"Adlershof";"f";"D";"95 und älter";"17"
"Treptow-Köpenick";"Bohnsdorf";"m";"A";"05_10";"6"
"Treptow-Köpenick";"Bohnsdorf";"m";"A";"10_15";"6"
"Treptow-Köpenick";"Bohnsdorf";"m";"A";"15_20";"6"
"Treptow-Köpenick";"Bohnsdorf";"m";"A";"20_25";"3"
"Treptow-Köpenick";"Bohnsdorf";"m";"A";"25_30";"4"
"Treptow-Köpenick";"Bohnsdorf";"m";"A";"30_35";"22"
"Treptow-Köpenick";"Bohnsdorf";"m";"A";"35_40";"3"
"Treptow-Köpenick";"Bohnsdorf";"m";"A";"40_45";"6"
"Treptow-Köpenick";"Bohnsdorf";"m";"A";"45_50";"12"
"Treptow-Köpenick";"Bohnsdorf";"m";"A";"50_55";"9"
"Treptow-Köpenick";"Bohnsdorf";"m";"A";"55_60";"6"
"Treptow-Köpenick";"Bohnsdorf";"m";"A";"60_65";"3"
"Treptow-Köpenick";"Bohnsdorf";"m";"A";"65_70";"3"
"Treptow-Köpenick";"Bohnsdorf";"m";"A";"70_75";"3"
"Treptow-Köpenick";"Bohnsdorf";"m";"D";"00_05";"191"
"Treptow-Köpenick";"Bohnsdorf";"m";"D";"05_10";"174"
"Treptow-Köpenick";"Bohnsdorf";"m";"D";"10_15";"228"
"Treptow-Köpenick";"Bohnsdorf";"m";"D";"15_20";"238"
"Treptow-Köpenick";"Bohnsdorf";"m";"D";"20_25";"292"
"Treptow-Köpenick";"Bohnsdorf";"m";"D";"25_30";"202"
"Treptow-Köpenick";"Bohnsdorf";"m";"D";"30_35";"268"
"Treptow-Köpenick";"Bohnsdorf";"m";"D";"35_40";"272"
"Treptow-Köpenick";"Bohnsdorf";"m";"D";"40_45";"425"
"Treptow-Köpenick";"Bohnsdorf";"m";"D";"45_50";"597"
"Treptow-Köpenick";"Bohnsdorf";"m";"D";"50_55";"485"
"Treptow-Köpenick";"Bohnsdorf";"m";"D";"55_60";"392"
"Treptow-Köpenick";"Bohnsdorf";"m";"D";"60_65";"338"
"Treptow-Köpenick";"Bohnsdorf";"m";"D";"65_70";"303"
"Treptow-Köpenick";"Bohnsdorf";"m";"D";"70_75";"396"
"Treptow-Köpenick";"Bohnsdorf";"m";"D";"75_80";"211"
"Treptow-Köpenick";"Bohnsdorf";"m";"D";"80_85";"119"
"Treptow-Köpenick";"Bohnsdorf";"m";"D";"85_90";"57"
"Treptow-Köpenick";"Bohnsdorf";"m";"D";"90_95";"15"
"Treptow-Köpenick";"Bohnsdorf";"f";"A";"00_05";"10"
"Treptow-Köpenick";"Bohnsdorf";"f";"A";"10_15";"3"
"Treptow-Köpenick";"Bohnsdorf";"f";"A";"20_25";"10"
"Treptow-Köpenick";"Bohnsdorf";"f";"A";"25_30";"14"
"Treptow-Köpenick";"Bohnsdorf";"f";"A";"30_35";"9"
"Treptow-Köpenick";"Bohnsdorf";"f";"A";"35_40";"23"
"Treptow-Köpenick";"Bohnsdorf";"f";"A";"40_45";"6"
"Treptow-Köpenick";"Bohnsdorf";"f";"A";"45_50";"6"
"Treptow-Köpenick";"Bohnsdorf";"f";"A";"50_55";"9"
"Treptow-Köpenick";"Bohnsdorf";"f";"A";"60_65";"7"
"Treptow-Köpenick";"Bohnsdorf";"f";"D";"00_05";"187"
"Treptow-Köpenick";"Bohnsdorf";"f";"D";"05_10";"211"
"Treptow-Köpenick";"Bohnsdorf";"f";"D";"10_15";"227"
"Treptow-Köpenick";"Bohnsdorf";"f";"D";"15_20";"214"
"Treptow-Köpenick";"Bohnsdorf";"f";"D";"20_25";"211"
"Treptow-Köpenick";"Bohnsdorf";"f";"D";"25_30";"211"
"Treptow-Köpenick";"Bohnsdorf";"f";"D";"30_35";"264"
"Treptow-Köpenick";"Bohnsdorf";"f";"D";"35_40";"267"
"Treptow-Köpenick";"Bohnsdorf";"f";"D";"40_45";"461"
"Treptow-Köpenick";"Bohnsdorf";"f";"D";"45_50";"595"
"Treptow-Köpenick";"Bohnsdorf";"f";"D";"50_55";"489"
"Treptow-Köpenick";"Bohnsdorf";"f";"D";"55_60";"367"
"Treptow-Köpenick";"Bohnsdorf";"f";"D";"60_65";"367"
"Treptow-Köpenick";"Bohnsdorf";"f";"D";"65_70";"364"
"Treptow-Köpenick";"Bohnsdorf";"f";"D";"70_75";"391"
"Treptow-Köpenick";"Bohnsdorf";"f";"D";"75_80";"241"
"Treptow-Köpenick";"Bohnsdorf";"f";"D";"80_85";"156"
"Treptow-Köpenick";"Bohnsdorf";"f";"D";"85_90";"103"
"Treptow-Köpenick";"Bohnsdorf";"f";"D";"90_95";"62"
"Treptow-Köpenick";"Bohnsdorf";"f";"D";"95 und älter";"25"
"Treptow-Köpenick";"Oberschöneweide";"m";"A";"00_05";"10"
"Treptow-Köpenick";"Oberschöneweide";"m";"A";"05_10";"27"
"Treptow-Köpenick";"Oberschöneweide";"m";"A";"10_15";"30"
"Treptow-Köpenick";"Oberschöneweide";"m";"A";"15_20";"52"
"Treptow-Köpenick";"Oberschöneweide";"m";"A";"20_25";"39"
"Treptow-Köpenick";"Oberschöneweide";"m";"A";"25_30";"68"
"Treptow-Köpenick";"Oberschöneweide";"m";"A";"30_35";"64"
"Treptow-Köpenick";"Oberschöneweide";"m";"A";"35_40";"60"
"Treptow-Köpenick";"Oberschöneweide";"m";"A";"40_45";"63"
"Treptow-Köpenick";"Oberschöneweide";"m";"A";"45_50";"63"
"Treptow-Köpenick";"Oberschöneweide";"m";"A";"50_55";"43"
"Treptow-Köpenick";"Oberschöneweide";"m";"A";"55_60";"29"
"Treptow-Köpenick";"Oberschöneweide";"m";"A";"60_65";"21"
"Treptow-Köpenick";"Oberschöneweide";"m";"A";"65_70";"12"
"Treptow-Köpenick";"Oberschöneweide";"m";"D";"00_05";"485"
"Treptow-Köpenick";"Oberschöneweide";"m";"D";"05_10";"342"
"Treptow-Köpenick";"Oberschöneweide";"m";"D";"10_15";"270"
"Treptow-Köpenick";"Oberschöneweide";"m";"D";"15_20";"247"
"Treptow-Köpenick";"Oberschöneweide";"m";"D";"20_25";"735"
"Treptow-Köpenick";"Oberschöneweide";"m";"D";"25_30";"1091"
"Treptow-Köpenick";"Oberschöneweide";"m";"D";"30_35";"1030"
"Treptow-Köpenick";"Oberschöneweide";"m";"D";"35_40";"648"
"Treptow-Köpenick";"Oberschöneweide";"m";"D";"40_45";"737"
"Treptow-Köpenick";"Oberschöneweide";"m";"D";"45_50";"821"
"Treptow-Köpenick";"Oberschöneweide";"m";"D";"50_55";"604"
"Treptow-Köpenick";"Oberschöneweide";"m";"D";"55_60";"431"
"Treptow-Köpenick";"Oberschöneweide";"m";"D";"60_65";"305"
"Treptow-Köpenick";"Oberschöneweide";"m";"D";"65_70";"277"
"Treptow-Köpenick";"Oberschöneweide";"m";"D";"70_75";"334"
"Treptow-Köpenick";"Oberschöneweide";"m";"D";"75_80";"303"
"Treptow-Köpenick";"Oberschöneweide";"m";"D";"80_85";"159"
"Treptow-Köpenick";"Oberschöneweide";"m";"D";"85_90";"50"
"Treptow-Köpenick";"Oberschöneweide";"m";"D";"90_95";"15"
"Treptow-Köpenick";"Oberschöneweide";"m";"D";"95 und älter";"3"
"Treptow-Köpenick";"Oberschöneweide";"f";"A";"00_05";"16"
"Treptow-Köpenick";"Oberschöneweide";"f";"A";"05_10";"19"
"Treptow-Köpenick";"Oberschöneweide";"f";"A";"10_15";"30"
"Treptow-Köpenick";"Oberschöneweide";"f";"A";"15_20";"51"
"Treptow-Köpenick";"Oberschöneweide";"f";"A";"20_25";"53"
"Treptow-Köpenick";"Oberschöneweide";"f";"A";"25_30";"81"
"Treptow-Köpenick";"Oberschöneweide";"f";"A";"30_35";"69"
"Treptow-Köpenick";"Oberschöneweide";"f";"A";"35_40";"63"
"Treptow-Köpenick";"Oberschöneweide";"f";"A";"40_45";"67"
"Treptow-Köpenick";"Oberschöneweide";"f";"A";"45_50";"38"
"Treptow-Köpenick";"Oberschöneweide";"f";"A";"50_55";"34"
"Treptow-Köpenick";"Oberschöneweide";"f";"A";"55_60";"15"
"Treptow-Köpenick";"Oberschöneweide";"f";"A";"60_65";"9"
"Treptow-Köpenick";"Oberschöneweide";"f";"A";"70_75";"3"
"Treptow-Köpenick";"Oberschöneweide";"f";"D";"00_05";"539"
"Treptow-Köpenick";"Oberschöneweide";"f";"D";"05_10";"334"
"Treptow-Köpenick";"Oberschöneweide";"f";"D";"10_15";"297"
"Treptow-Köpenick";"Oberschöneweide";"f";"D";"15_20";"277"
"Treptow-Köpenick";"Oberschöneweide";"f";"D";"20_25";"885"
"Treptow-Köpenick";"Oberschöneweide";"f";"D";"25_30";"1145"
"Treptow-Köpenick";"Oberschöneweide";"f";"D";"30_35";"828"
"Treptow-Köpenick";"Oberschöneweide";"f";"D";"35_40";"426"
"Treptow-Köpenick";"Oberschöneweide";"f";"D";"40_45";"514"
"Treptow-Köpenick";"Oberschöneweide";"f";"D";"45_50";"631"
"Treptow-Köpenick";"Oberschöneweide";"f";"D";"50_55";"486"
"Treptow-Köpenick";"Oberschöneweide";"f";"D";"55_60";"436"
"Treptow-Köpenick";"Oberschöneweide";"f";"D";"60_65";"311"
"Treptow-Köpenick";"Oberschöneweide";"f";"D";"65_70";"315"
"Treptow-Köpenick";"Oberschöneweide";"f";"D";"70_75";"508"
"Treptow-Köpenick";"Oberschöneweide";"f";"D";"75_80";"438"
"Treptow-Köpenick";"Oberschöneweide";"f";"D";"80_85";"284"
"Treptow-Köpenick";"Oberschöneweide";"f";"D";"85_90";"162"
"Treptow-Köpenick";"Oberschöneweide";"f";"D";"90_95";"62"
"Treptow-Köpenick";"Oberschöneweide";"f";"D";"95 und älter";"25"
"Treptow-Köpenick";"Köpenick";"m";"A";"00_05";"12"
"Treptow-Köpenick";"Köpenick";"m";"A";"05_10";"15"
"Treptow-Köpenick";"Köpenick";"m";"A";"10_15";"12"
"Treptow-Köpenick";"Köpenick";"m";"A";"15_20";"34"
"Treptow-Köpenick";"Köpenick";"m";"A";"20_25";"57"
"Treptow-Köpenick";"Köpenick";"m";"A";"25_30";"74"
"Treptow-Köpenick";"Köpenick";"m";"A";"30_35";"83"
"Treptow-Köpenick";"Köpenick";"m";"A";"35_40";"76"
"Treptow-Köpenick";"Köpenick";"m";"A";"40_45";"82"
"Treptow-Köpenick";"Köpenick";"m";"A";"45_50";"63"
"Treptow-Köpenick";"Köpenick";"m";"A";"50_55";"51"
"Treptow-Köpenick";"Köpenick";"m";"A";"55_60";"38"
"Treptow-Köpenick";"Köpenick";"m";"A";"60_65";"21"
"Treptow-Köpenick";"Köpenick";"m";"A";"65_70";"3"
"Treptow-Köpenick";"Köpenick";"m";"A";"70_75";"15"
"Treptow-Köpenick";"Köpenick";"m";"A";"75_80";"9"
"Treptow-Köpenick";"Köpenick";"m";"D";"00_05";"1278"
"Treptow-Köpenick";"Köpenick";"m";"D";"05_10";"1082"
"Treptow-Köpenick";"Köpenick";"m";"D";"10_15";"1014"
"Treptow-Köpenick";"Köpenick";"m";"D";"15_20";"792"
"Treptow-Köpenick";"Köpenick";"m";"D";"20_25";"1635"
"Treptow-Köpenick";"Köpenick";"m";"D";"25_30";"1972"
"Treptow-Köpenick";"Köpenick";"m";"D";"30_35";"1938"
"Treptow-Köpenick";"Köpenick";"m";"D";"35_40";"1472"
"Treptow-Köpenick";"Köpenick";"m";"D";"40_45";"1975"
"Treptow-Köpenick";"Köpenick";"m";"D";"45_50";"2426"
"Treptow-Köpenick";"Köpenick";"m";"D";"50_55";"2140"
"Treptow-Köpenick";"Köpenick";"m";"D";"55_60";"1856"
"Treptow-Köpenick";"Köpenick";"m";"D";"60_65";"1601"
"Treptow-Köpenick";"Köpenick";"m";"D";"65_70";"1603"
"Treptow-Köpenick";"Köpenick";"m";"D";"70_75";"2349"
"Treptow-Köpenick";"Köpenick";"m";"D";"75_80";"1593"
"Treptow-Köpenick";"Köpenick";"m";"D";"80_85";"912"
"Treptow-Köpenick";"Köpenick";"m";"D";"85_90";"311"
"Treptow-Köpenick";"Köpenick";"m";"D";"90_95";"104"
"Treptow-Köpenick";"Köpenick";"m";"D";"95 und älter";"24"
"Treptow-Köpenick";"Köpenick";"f";"A";"00_05";"6"
"Treptow-Köpenick";"Köpenick";"f";"A";"05_10";"3"
"Treptow-Köpenick";"Köpenick";"f";"A";"10_15";"18"
"Treptow-Köpenick";"Köpenick";"f";"A";"15_20";"28"
"Treptow-Köpenick";"Köpenick";"f";"A";"20_25";"48"
"Treptow-Köpenick";"Köpenick";"f";"A";"25_30";"79"
"Treptow-Köpenick";"Köpenick";"f";"A";"30_35";"94"
"Treptow-Köpenick";"Köpenick";"f";"A";"35_40";"105"
"Treptow-Köpenick";"Köpenick";"f";"A";"40_45";"70"
"Treptow-Köpenick";"Köpenick";"f";"A";"45_50";"71"
"Treptow-Köpenick";"Köpenick";"f";"A";"50_55";"19"
"Treptow-Köpenick";"Köpenick";"f";"A";"55_60";"34"
"Treptow-Köpenick";"Köpenick";"f";"A";"60_65";"12"
"Treptow-Köpenick";"Köpenick";"f";"A";"65_70";"27"
"Treptow-Köpenick";"Köpenick";"f";"A";"70_75";"3"
"Treptow-Köpenick";"Köpenick";"f";"A";"75_80";"3"
"Treptow-Köpenick";"Köpenick";"f";"A";"80_85";"3"
"Treptow-Köpenick";"Köpenick";"f";"A";"85_90";"9"
"Treptow-Köpenick";"Köpenick";"f";"D";"00_05";"1190"
"Treptow-Köpenick";"Köpenick";"f";"D";"05_10";"1015"
"Treptow-Köpenick";"Köpenick";"f";"D";"10_15";"960"
"Treptow-Köpenick";"Köpenick";"f";"D";"15_20";"790"
"Treptow-Köpenick";"Köpenick";"f";"D";"20_25";"1665"
"Treptow-Köpenick";"Köpenick";"f";"D";"25_30";"1930"
"Treptow-Köpenick";"Köpenick";"f";"D";"30_35";"1770"
"Treptow-Köpenick";"Köpenick";"f";"D";"35_40";"1394"
"Treptow-Köpenick";"Köpenick";"f";"D";"40_45";"1823"
"Treptow-Köpenick";"Köpenick";"f";"D";"45_50";"2455"
"Treptow-Köpenick";"Köpenick";"f";"D";"50_55";"2135"
"Treptow-Köpenick";"Köpenick";"f";"D";"55_60";"2062"
"Treptow-Köpenick";"Köpenick";"f";"D";"60_65";"1791"
"Treptow-Köpenick";"Köpenick";"f";"D";"65_70";"2086"
"Treptow-Köpenick";"Köpenick";"f";"D";"70_75";"3139"
"Treptow-Köpenick";"Köpenick";"f";"D";"75_80";"2061"
"Treptow-Köpenick";"Köpenick";"f";"D";"80_85";"1269"
"Treptow-Köpenick";"Köpenick";"f";"D";"85_90";"765"
"Treptow-Köpenick";"Köpenick";"f";"D";"90_95";"345"
"Treptow-Köpenick";"Köpenick";"f";"D";"95 und älter";"129"
"Treptow-Köpenick";"Friedrichshagen";"m";"A";"00_05";"4"
"Treptow-Köpenick";"Friedrichshagen";"m";"A";"05_10";"3"
"Treptow-Köpenick";"Friedrichshagen";"m";"A";"10_15";"4"
"Treptow-Köpenick";"Friedrichshagen";"m";"A";"20_25";"9"
"Treptow-Köpenick";"Friedrichshagen";"m";"A";"25_30";"9"
"Treptow-Köpenick";"Friedrichshagen";"m";"A";"30_35";"9"
"Treptow-Köpenick";"Friedrichshagen";"m";"A";"35_40";"33"
"Treptow-Köpenick";"Friedrichshagen";"m";"A";"40_45";"12"
"Treptow-Köpenick";"Friedrichshagen";"m";"A";"45_50";"18"
"Treptow-Köpenick";"Friedrichshagen";"m";"A";"50_55";"21"
"Treptow-Köpenick";"Friedrichshagen";"m";"A";"55_60";"12"
"Treptow-Köpenick";"Friedrichshagen";"m";"A";"60_65";"6"
"Treptow-Köpenick";"Friedrichshagen";"m";"A";"65_70";"6"
"Treptow-Köpenick";"Friedrichshagen";"m";"A";"90_95";"3"
"Treptow-Köpenick";"Friedrichshagen";"m";"D";"00_05";"370"
"Treptow-Köpenick";"Friedrichshagen";"m";"D";"05_10";"351"
"Treptow-Köpenick";"Friedrichshagen";"m";"D";"10_15";"300"
"Treptow-Köpenick";"Friedrichshagen";"m";"D";"15_20";"215"
"Treptow-Köpenick";"Friedrichshagen";"m";"D";"20_25";"312"
"Treptow-Köpenick";"Friedrichshagen";"m";"D";"25_30";"309"
"Treptow-Köpenick";"Friedrichshagen";"m";"D";"30_35";"431"
"Treptow-Köpenick";"Friedrichshagen";"m";"D";"35_40";"459"
"Treptow-Köpenick";"Friedrichshagen";"m";"D";"40_45";"640"
"Treptow-Köpenick";"Friedrichshagen";"m";"D";"45_50";"812"
"Treptow-Köpenick";"Friedrichshagen";"m";"D";"50_55";"612"
"Treptow-Köpenick";"Friedrichshagen";"m";"D";"55_60";"435"
"Treptow-Köpenick";"Friedrichshagen";"m";"D";"60_65";"398"
"Treptow-Köpenick";"Friedrichshagen";"m";"D";"65_70";"421"
"Treptow-Köpenick";"Friedrichshagen";"m";"D";"70_75";"798"
"Treptow-Köpenick";"Friedrichshagen";"m";"D";"75_80";"597"
"Treptow-Köpenick";"Friedrichshagen";"m";"D";"80_85";"330"
"Treptow-Köpenick";"Friedrichshagen";"m";"D";"85_90";"100"
"Treptow-Köpenick";"Friedrichshagen";"m";"D";"90_95";"37"
"Treptow-Köpenick";"Friedrichshagen";"m";"D";"95 und älter";"16"
"Treptow-Köpenick";"Friedrichshagen";"f";"A";"05_10";"10"
"Treptow-Köpenick";"Friedrichshagen";"f";"A";"15_20";"6"
"Treptow-Köpenick";"Friedrichshagen";"f";"A";"20_25";"19"
"Treptow-Köpenick";"Friedrichshagen";"f";"A";"25_30";"9"
"Treptow-Köpenick";"Friedrichshagen";"f";"A";"30_35";"26"
"Treptow-Köpenick";"Friedrichshagen";"f";"A";"35_40";"21"
"Treptow-Köpenick";"Friedrichshagen";"f";"A";"40_45";"28"
